Y Lower Quartile	Y Median	Y Mean	X Center	Count	X Mean	Y Std	Y Upper Quartile
-0.7353564155364127	-0.3129960580764592	-0.14533442974842953	3.6216678344652173	320	3.6247683271910325	0.7891948361570518	0.2816145791608787
-0.967700068674834	-0.7129074928909391	-0.7129074928909389	3.660883520739727	128	3.655644194426314	0.25479257578389497	-0.4581149171070442
-0.812478901595993	-0.43894077026778516	-0.20495704010451013	3.700099207014237	576	3.701572324935864	0.7068600419603953	0.1131591818564965
-0.5179642629292472	-0.15102094346894046	-0.1572038990902228	3.7393148932887468	1152	3.7415961409046523	0.4107952428764969	0.10972185981533848
-0.28977525184549513	0.24369175623972406	0.1903007966033665	3.778530579563257	1536	3.777860015022286	0.6738309058274211	0.7739765051090873
-0.4788599363588108	-0.013486155157804273	0.03519293842428875	3.8177462658377666	2624	3.8190392539960314	0.6787115065855256	0.6318948426238512
-0.4254678199732696	0.1505704527610516	0.08434990954990944	3.856961952112276	2176	3.8561525650036486	0.6686990839573304	0.6204683953416876
-0.3410803151683046	-0.05893999164427124	-0.023898030774074083	3.896177638386786	3904	3.897605681851787	0.628104724651969	0.2959256972346411
-0.545934869717719	-0.10044593590224246	-0.044203538520775215	3.9353933246612955	4160	3.9372584334327847	0.6448133818005949	0.3096143021644564
-0.4870085350841524	0.16243406615894251	0.0317499374635849	3.9746090109358057	4928	3.9741164830557176	0.7398192221002773	0.5165945383708523
-0.49883585416114684	-0.035264926412874154	0.005533318979100319	4.013824697210316	6208	4.01610708120733	0.6545682433516444	0.4677058815189778
-0.41642832274250013	0.036868598514917326	0.02157011194623778	4.053040383484825	8832	4.052205450275672	0.6731260468231514	0.475953204974684
-0.4518675805642563	-0.029801924359468993	-0.05719220382459547	4.092256069759335	9536	4.092558548624641	0.6229129849808297	0.30542310935764494
-0.24894300536034586	0.08510355063198262	0.09770986190467548	4.131471756033845	10496	4.1326200769556385	0.6498312634870005	0.5287818367133383
-0.2831284749852711	0.0102349818607501	0.01167023935431021	4.170687442308354	19584	4.173415055970621	0.567796960289977	0.3169010039924691
-0.2559226078307426	0.04206471260151677	0.017070877869514913	4.209903128582864	38848	4.211741185872904	0.5086129601547847	0.2902476246211667
