X Mean	Count	Y Std	Y Mean	Y Upper Quartile	Y Lower Quartile	X Center	Y Median
nan	0	nan	nan	nan	nan	2.8075630150895257	nan
nan	0	nan	nan	nan	nan	2.8663865445012906	nan
2.9054987136475314	512	19.133077207116457	6542.91921919674	6562.052296403858	6523.786141989625	2.925210073913055	6542.919219196741
3.0127496133286944	256	9.094947017729282e-13	6895.591106280451	6895.59110628045	6895.59110628045	2.9840336033248196	6895.59110628045
3.052532255443153	2048	171.82582124409043	7228.142748422599	7358.114419892075	7087.8305802498435	3.0428571327365845	7199.892044509967
3.1141841270903288	2816	341.2890348166929	7264.332822596828	7482.007172315801	7096.024486897864	3.1016806621483495	7299.506542574071
3.157229562087616	2816	375.0238580174799	7495.420086628567	7900.469710626034	7235.171911960158	3.160504191560114	7467.433836672308
3.228632220747303	8448	309.94842986271686	7691.54881096019	7908.896666420189	7492.013174601933	3.2193277209718785	7648.799582998099
3.2842127680783255	12800	294.80747759041975	7824.2055653344805	8036.866813437748	7633.703026781037	3.2781512503836434	7811.394083712665
3.3352027549035914	11520	310.2324762550359	7877.399514167869	8092.68225209653	7650.632476320606	3.3369747797954084	7853.510497505106
3.3943085746863098	15872	286.3541987796636	7836.897146423726	8089.717682956976	7608.481595371328	3.395798309207173	7831.230802173852
3.454217320007416	15872	226.17545061888148	7901.064622468355	8052.3201066210295	7759.716148843631	3.4546218386189373	7855.278338448325
3.515123684530943	15872	233.26157959125624	7986.547302352568	8145.584753678134	7851.6411247518445	3.5134453680307023	7990.2804516265605
3.576612345255951	11264	218.17043629186742	7974.8581685973095	8105.250708008456	7903.244692836115	3.5722688974424672	7976.899940540634
3.6304836488068264	15360	172.35560037888845	8007.04138844214	8110.398058009327	7903.647057026127	3.6310924268542317	7999.205635239356
3.6975071572398313	15360	255.98163647660473	7961.717031801532	8130.83739854184	7795.612032596729	3.689915956265996	8013.2213813010185
3.7529399366834895	42240	224.49273665169432	7868.128306881062	8026.688580218235	7692.7158755582095	3.748739485677761	7847.298404015918
3.8104352851699788	82944	180.45108648258227	7885.724332288254	7989.894686633079	7754.5047840629995	3.807563015089526	7872.566677577838
3.865662648636347	129024	174.8508671986591	7931.313113841071	8048.223688694978	7806.459261490516	3.8663865445012906	7925.834287779672
3.9253988140684495	119296	157.43156885372218	7975.603093918571	8075.739835315622	7872.988162245779	3.925210073913055	7963.850424087699
3.9850061542377753	152576	158.09802047374274	7991.402443161842	8100.598450082824	7883.6804031738575	3.9840336033248196	7967.971130323366
4.042636730561442	181248	142.4379828810912	8035.755419475969	8139.302084482945	7927.942678933487	4.042857132736584	8018.436346586021
4.1013076624017675	168960	144.27971815450627	8078.877609783798	8179.74474280759	7976.487305248639	4.1016806621483495	8076.958089681401
4.158491488564589	136192	160.27041256448612	8133.583560015633	8232.539634863802	8040.897722586725	4.160504191560114	8135.2117613269875
4.219209410970131	108288	202.50166013246283	8151.541900932479	8264.204180651994	8063.294810406121	4.219327720971879	8162.613444554858
4.279062487086505	84992	133.4616141889344	8193.244651765888	8278.833451432585	8113.389466291074	4.278151250383644	8191.564214977858
4.336832535779411	87808	101.97793640068015	8204.290140704206	8273.100752597386	8133.103695845168	4.336974779795408	8201.784219038464
4.395645832412677	90112	113.39115448886446	8223.067996425378	8293.301956430041	8145.006352771707	4.395798309207173	8218.213850453954
4.454850721206531	98304	106.1551376881864	8248.168315335844	8309.829038812844	8193.521473981604	4.454621838618937	8252.291745082963
4.512503156551868	98560	127.96345173332881	8247.770252740424	8332.290535270417	8180.229909722401	4.513445368030702	8267.394933446363
4.5732933976558705	100608	135.78569459923852	8279.63134619307	8363.646353561182	8202.883461544308	4.572268897442467	8299.758091400665
4.631282064647969	108288	142.75543442613193	8281.166211041389	8380.518938666859	8167.476346194225	4.631092426854232	8291.21697503507
4.6877247138692235	102144	147.012153970702	8309.830191977733	8417.214087714738	8200.144151815923	4.689915956265997	8305.582720327613
4.747911323753087	91904	197.36487253650245	8359.074394274961	8472.313500302984	8229.6219557519	4.748739485677762	8326.377435193106
4.807038164674958	69120	178.0126344060752	8393.485599672367	8517.248609461441	8264.269973120761	4.807563015089526	8368.863842240129
4.867192503530288	58624	181.44836286922316	8439.073807728573	8556.517331882345	8298.041710760328	4.866386544501291	8421.054615640605
4.9217995945735336	43008	199.06013803973934	8476.068371477983	8589.73626823354	8347.166502241018	4.925210073913055	8430.98621880983
4.981510885696473	27648	197.9492593040233	8567.116211296483	8667.22364389715	8422.288071322053	4.98403360332482	8546.348378948354
5.043044054420804	18944	210.78348113071655	8589.539095970375	8745.292282441851	8438.467018071793	5.042857132736584	8535.96271823148
5.099643031403895	16384	287.73339423611725	8648.556536918826	8788.691378326575	8486.085824853928	5.1016806621483495	8574.419435631247
5.149446167416578	8704	206.55422881544243	8724.923642614442	8821.079691748775	8546.06760852189	5.160504191560115	8698.436500353126
5.207535761645463	2560	140.58233014293253	8759.318843601122	8895.923598100933	8654.94296535	5.219327720971879	8707.556996558671
5.265324848303799	512	101.0520973617331	8694.617316594562	8795.669413956297	8593.56521923283	5.278151250383644	8694.617316594564
nan	0	nan	nan	nan	nan	5.336974779795408	nan
nan	0	nan	nan	nan	nan	5.395798309207173	nan
nan	0	nan	nan	nan	nan	5.454621838618937	nan
nan	0	nan	nan	nan	nan	5.513445368030702	nan
nan	0	nan	nan	nan	nan	5.572268897442467	nan
nan	0	nan	nan	nan	nan	5.631092426854233	nan
nan	0	nan	nan	nan	nan	5.689915956265997	nan
nan	0	nan	nan	nan	nan	5.748739485677762	nan
